tf_id	scroll	book	chapter	verse	lex	g_cons	stem	pattern	pattern_g_cons	vs	vt	nu	gn	ps	sp	prs	nme	hloc	prefix_g_cons	rec_signs	cor_signs	heb_g_cons	other_vowel_ending	final_h	line	column	has_pronominal_suffix	has_prefix	has_hloc	has_nme	rec_signs_stem	cor_signs_stem	type	vowel_letter	has_vowel_letter
46	MT	Genesis	1	4	KJ	KJ	KJ	CM	CM	NA	NA			NA	conj					nn	nn	כי		noH	-	-	0	0	0	0	nn	nn	single	J	1
177	MT	Genesis	1	10	KJ	KJ	KJ	CM	CM	NA	NA			NA	conj					nn	nn	כי		noH	-	-	0	0	0	0	nn	nn	single	J	1
226	MT	Genesis	1	12	KJ	KJ	KJ	CM	CM	NA	NA			NA	conj					nn	nn	כי		noH	-	-	0	0	0	0	nn	nn	single	J	1
350	MT	Genesis	1	18	KJ	KJ	KJ	CM	CM	NA	NA			NA	conj					nn	nn	כי		noH	-	-	0	0	0	0	nn	nn	single	J	1
412	MT	Genesis	1	21	KJ	KJ	KJ	CM	CM	NA	NA			NA	conj					nn	nn	כי		noH	-	-	0	0	0	0	nn	nn	single	J	1
493	MT	Genesis	1	25	KJ	KJ	KJ	CM	CM	NA	NA			NA	conj					nn	nn	כי		noH	-	-	0	0	0	0	nn	nn	single	J	1
717	MT	Genesis	2	3	KJ	KJ	KJ	CM	CM	NA	NA			NA	conj					nn	nn	כי		noH	-	-	0	0	0	0	nn	nn	single	J	1
762	MT	Genesis	2	5	KJ	KJ	KJ	CM	CM	NA	NA			NA	conj					nn	nn	כי		noH	-	-	0	0	0	0	nn	nn	single	J	1
763	MT	Genesis	2	5	L>	L>	L>	CM	CM	NA	NA			NA	nega					nn	nn	לא		noH	-	-	0	0	0	0	nn	nn	single	>	1
986	MT	Genesis	2	17	L>	L>	L>	CM	CM	NA	NA			NA	nega					nn	nn	לא		noH	-	-	0	0	0	0	nn	nn	single	>	1
989	MT	Genesis	2	17	KJ	KJ	KJ	CM	CM	NA	NA			NA	conj					nn	nn	כי		noH	-	-	0	0	0	0	nn	nn	single	J	1
1000	MT	Genesis	2	18	L>	L>	L>	CM	CM	NA	NA			NA	nega					nn	nn	לא		noH	-	-	0	0	0	0	nn	nn	single	>	1
1073	MT	Genesis	2	20	L>	L>	L>	CM	CM	NA	NA			NA	nega					nn	nn	לא		noH	-	-	0	0	0	0	nn	nn	single	>	1
1134	MT	Genesis	2	23	KJ	KJ	KJ	CM	CM	NA	NA			NA	conj					nn	nn	כי		noH	-	-	0	0	0	0	nn	nn	single	J	1
1166	MT	Genesis	2	25	L>	L>	L>	CM	CM	NA	NA			NA	nega				W	nn	nn	לא		noH	-	-	0	1	0	0	nn	nn	single	>	1
1188	MT	Genesis	3	1	KJ	KJ	KJ	CM	CM	NA	NA			NA	conj					nn	nn	כי		noH	-	-	0	0	0	0	nn	nn	single	J	1
1191	MT	Genesis	3	1	L>	L>	L>	CM	CM	NA	NA			NA	nega					nn	nn	לא		noH	-	-	0	0	0	0	nn	nn	single	>	1
1223	MT	Genesis	3	3	L>	L>	L>	CM	CM	NA	NA			NA	nega					nn	nn	לא		noH	-	-	0	0	0	0	nn	nn	single	>	1
1227	MT	Genesis	3	3	L>	L>	L>	CM	CM	NA	NA			NA	nega				W	nn	nn	לא		noH	-	-	0	1	0	0	nn	nn	single	>	1
1239	MT	Genesis	3	4	L>	L>	L>	CM	CM	NA	NA			NA	nega					nn	nn	לא		noH	-	-	0	0	0	0	nn	nn	single	>	1
1242	MT	Genesis	3	5	KJ	KJ	KJ	CM	CM	NA	NA			NA	conj					nn	nn	כי		noH	-	-	0	0	0	0	nn	nn	single	J	1
1245	MT	Genesis	3	5	KJ	KJ	KJ	CM	CM	NA	NA			NA	conj					nn	nn	כי		noH	-	-	0	0	0	0	nn	nn	single	J	1
1265	MT	Genesis	3	6	KJ	KJ	KJ	CM	CM	NA	NA			NA	conj					nn	nn	כי		noH	-	-	0	0	0	0	nn	nn	single	J	1
1272	MT	Genesis	3	6	KJ	KJ	KJ	CM	CM	NA	NA			NA	conj				W	nn	nn	כי		noH	-	-	0	1	0	0	nn	nn	single	J	1
1304	MT	Genesis	3	7	KJ	KJ	KJ	CM	CM	NA	NA			NA	conj					nn	nn	כי		noH	-	-	0	0	0	0	nn	nn	single	J	1
1365	MT	Genesis	3	10	KJ	KJ	KJ	CM	CM	NA	NA			NA	conj					nn	nn	כי		noH	-	-	0	0	0	0	nn	nn	single	J	1
1372	MT	Genesis	3	11	MJ	MJ	MJ	CM	CM	NA	NA		unknown	NA	prin					nn	nn	מי		noH	-	-	0	0	0	0	nn	nn	single	J	1
1375	MT	Genesis	3	11	KJ	KJ	KJ	CM	CM	NA	NA			NA	conj					nn	nn	כי		noH	-	-	0	0	0	0	nn	nn	single	J	1
1432	MT	Genesis	3	14	KJ	KJ	KJ	CM	CM	NA	NA			NA	conj					nn	nn	כי		noH	-	-	0	0	0	0	nn	nn	single	J	1
1502	MT	Genesis	3	17	KJ	KJ	KJ	CM	CM	NA	NA			NA	conj					nn	nn	כי		noH	-	-	0	0	0	0	nn	nn	single	J	1
1516	MT	Genesis	3	17	L>	L>	L>	CM	CM	NA	NA			NA	nega					nn	nn	לא		noH	-	-	0	0	0	0	nn	nn	single	>	1
1552	MT	Genesis	3	19	KJ	KJ	KJ	CM	CM	NA	NA			NA	conj					nn	nn	כי		noH	-	-	0	0	0	0	nn	nn	single	J	1
1555	MT	Genesis	3	19	KJ	KJ	KJ	CM	CM	NA	NA			NA	conj					nn	nn	כי		noH	-	-	0	0	0	0	nn	nn	single	J	1
1569	MT	Genesis	3	20	KJ	KJ	KJ	CM	CM	NA	NA			NA	conj					nn	nn	כי		noH	-	-	0	0	0	0	nn	nn	single	J	1
1744	MT	Genesis	4	5	L>	L>	L>	CM	CM	NA	NA			NA	nega					nn	nn	לא		noH	-	-	0	0	0	0	nn	nn	single	>	1
1767	MT	Genesis	4	7	L>	LW>	LW>	CMM	CMM	NA	NA			NA	nega				H	nnn	nnn	לוא		noH	-	-	0	1	0	0	nnn	nnn	single	W>	1
1773	MT	Genesis	4	7	L>	L>	L>	CM	CM	NA	NA			NA	nega					nn	nn	לא		noH	-	-	0	0	0	0	nn	nn	single	>	1
1818	MT	Genesis	4	9	L>	L>	L>	CM	CM	NA	NA			NA	nega					nn	nn	לא		noH	-	-	0	0	0	0	nn	nn	single	>	1
1854	MT	Genesis	4	12	KJ	KJ	KJ	CM	CM	NA	NA			NA	conj					nn	nn	כי		noH	-	-	0	0	0	0	nn	nn	single	J	1
1859	MT	Genesis	4	12	L>	L>	L>	CM	CM	NA	NA			NA	nega					nn	nn	לא		noH	-	-	0	0	0	0	nn	nn	single	>	1
2058	MT	Genesis	4	23	KJ	KJ	KJ	CM	CM	NA	NA			NA	conj					nn	nn	כי		noH	-	-	0	0	0	0	nn	nn	single	J	1
2067	MT	Genesis	4	24	KJ	KJ	KJ	CM	CM	NA	NA			NA	conj					nn	nn	כי		noH	-	-	0	0	0	0	nn	nn	single	J	1
2090	MT	Genesis	4	25	KJ	KJ	KJ	CM	CM	NA	NA			NA	conj					nn	nn	כי		noH	-	-	0	0	0	0	nn	nn	single	J	1
2098	MT	Genesis	4	25	KJ	KJ	KJ	CM	CM	NA	NA			NA	conj					nn	nn	כי		noH	-	-	0	0	0	0	nn	nn	single	J	1
2462	MT	Genesis	5	24	KJ	KJ	KJ	CM	CM	NA	NA			NA	conj					nn	nn	כי		noH	-	-	0	0	0	0	nn	nn	single	J	1
2603	MT	Genesis	6	1	KJ	KJ	KJ	CM	CM	NA	NA			NA	conj					nn	nn	כי		noH	-	-	0	0	0	0	nn	nn	single	J	1
2626	MT	Genesis	6	2	KJ	KJ	KJ	CM	CM	NA	NA			NA	conj					nn	nn	כי		noH	-	-	0	0	0	0	nn	nn	single	J	1
2640	MT	Genesis	6	3	L>	L>	L>	CM	CM	NA	NA			NA	nega					nn	nn	לא		noH	-	-	0	0	0	0	nn	nn	single	>	1
2699	MT	Genesis	6	5	KJ	KJ	KJ	CM	CM	NA	NA			NA	conj					nn	nn	כי		noH	-	-	0	0	0	0	nn	nn	single	J	1
2720	MT	Genesis	6	6	KJ	KJ	KJ	CM	CM	NA	NA			NA	conj					nn	nn	כי		noH	-	-	0	0	0	0	nn	nn	single	J	1
2757	MT	Genesis	6	7	KJ	KJ	KJ	CM	CM	NA	NA			NA	conj					nn	nn	כי		noH	-	-	0	0	0	0	nn	nn	single	J	1
2759	MT	Genesis	6	7	KJ	KJ	KJ	CM	CM	NA	NA			NA	conj					nn	nn	כי		noH	-	-	0	0	0	0	nn	nn	single	J	1
2817	MT	Genesis	6	12	KJ	KJ	KJ	CM	CM	NA	NA			NA	conj					nn	nn	כי		noH	-	-	0	0	0	0	nn	nn	single	J	1
2837	MT	Genesis	6	13	KJ	KJ	KJ	CM	CM	NA	NA			NA	conj					nn	nn	כי		noH	-	-	0	0	0	0	nn	nn	single	J	1
3051	MT	Genesis	7	1	KJ	KJ	KJ	CM	CM	NA	NA			NA	conj					nn	nn	כי		noH	-	-	0	0	0	0	nn	nn	single	J	1
3080	MT	Genesis	7	2	L>	L>	L>	CM	CM	NA	NA			NA	nega					nn	nn	לא		noH	-	-	0	0	0	0	nn	nn	single	>	1
3105	MT	Genesis	7	4	KJ	KJ	KJ	CM	CM	NA	NA			NA	conj					nn	nn	כי		noH	-	-	0	0	0	0	nn	nn	single	J	1
3706	MT	Genesis	8	9	L>	L>	L>	CM	CM	NA	NA			NA	nega				W	nn	nn	לא		noH	-	-	0	1	0	0	nn	nn	single	>	1
3720	MT	Genesis	8	9	KJ	KJ	KJ	CM	CM	NA	NA			NA	conj					nn	nn	כי		noH	-	-	0	0	0	0	nn	nn	single	J	1
3772	MT	Genesis	8	11	KJ	KJ	KJ	CM	CM	NA	NA			NA	conj					nn	nn	כי		noH	-	-	0	0	0	0	nn	nn	single	J	1
3792	MT	Genesis	8	12	L>	L>	L>	CM	CM	NA	NA			NA	nega				W	nn	nn	לא		noH	-	-	0	1	0	0	nn	nn	single	>	1
3982	MT	Genesis	8	21	L>	L>	L>	CM	CM	NA	NA			NA	nega					nn	nn	לא		noH	-	-	0	0	0	0	nn	nn	single	>	1
3994	MT	Genesis	8	21	KJ	KJ	KJ	CM	CM	NA	NA			NA	conj					nn	nn	כי		noH	-	-	0	0	0	0	nn	nn	single	J	1
4003	MT	Genesis	8	21	L>	L>	L>	CM	CM	NA	NA			NA	nega				W	nn	nn	לא		noH	-	-	0	1	0	0	nn	nn	single	>	1
4034	MT	Genesis	8	22	L>	L>	L>	CM	CM	NA	NA			NA	nega					nn	nn	לא		noH	-	-	0	0	0	0	nn	nn	single	>	1
4107	MT	Genesis	9	4	L>	L>	L>	CM	CM	NA	NA			NA	nega					nn	nn	לא		noH	-	-	0	0	0	0	nn	nn	single	>	1
4144	MT	Genesis	9	6	KJ	KJ	KJ	CM	CM	NA	NA			NA	conj					nn	nn	כי		noH	-	-	0	0	0	0	nn	nn	single	J	1
4223	MT	Genesis	9	11	L>	L>	L>	CM	CM	NA	NA			NA	nega				W	nn	nn	לא		noH	-	-	0	1	0	0	nn	nn	single	>	1
4233	MT	Genesis	9	11	L>	L>	L>	CM	CM	NA	NA			NA	nega				W	nn	nn	לא		noH	-	-	0	1	0	0	nn	nn	single	>	1
4312	MT	Genesis	9	15	L>	L>	L>	CM	CM	NA	NA			NA	nega				W	nn	nn	לא		noH	-	-	0	1	0	0	nn	nn	single	>	1
4464	MT	Genesis	9	23	L>	L>	L>	CM	CM	NA	NA			NA	nega					nn	nn	לא		noH	-	-	0	0	0	0	nn	nn	single	>	1
4870	MT	Genesis	10	25	KJ	KJ	KJ	CM	CM	NA	NA			NA	conj					nn	nn	כי		noH	-	-	0	0	0	0	nn	nn	single	J	1
5077	MT	Genesis	11	6	L>	L>	L>	CM	CM	NA	NA			NA	nega					nn	nn	לא		noH	-	-	0	0	0	0	nn	nn	single	>	1
5092	MT	Genesis	11	7	L>	L>	L>	CM	CM	NA	NA			NA	nega					nn	nn	לא		noH	-	-	0	0	0	0	nn	nn	single	>	1
5119	MT	Genesis	11	9	KJ	KJ	KJ	CM	CM	NA	NA			NA	conj					nn	nn	כי		noH	-	-	0	0	0	0	nn	nn	single	J	1
5686	MT	Genesis	12	10	KJ	KJ	KJ	CM	CM	NA	NA			NA	conj					nn	nn	כי		noH	-	-	0	0	0	0	nn	nn	single	J	1
5709	MT	Genesis	12	11	KJ	KJ	KJ	CM	CM	NA	NA			NA	conj					nn	nn	כי		noH	-	-	0	0	0	0	nn	nn	single	J	1
5716	MT	Genesis	12	12	KJ	KJ	KJ	CM	CM	NA	NA			NA	conj					nn	nn	כי		noH	-	-	0	0	0	0	nn	nn	single	J	1
5758	MT	Genesis	12	14	KJ	KJ	KJ	CM	CM	NA	NA			NA	conj					nn	nn	כי		noH	-	-	0	0	0	0	nn	nn	single	J	1
5827	MT	Genesis	12	18	L>	L>	L>	CM	CM	NA	NA			NA	nega					nn	nn	לא		noH	-	-	0	0	0	0	nn	nn	single	>	1
5830	MT	Genesis	12	18	KJ	KJ	KJ	CM	CM	NA	NA			NA	conj					nn	nn	כי		noH	-	-	0	0	0	0	nn	nn	single	J	1
5954	MT	Genesis	13	6	L>	L>	L>	CM	CM	NA	NA			NA	nega				W	nn	nn	לא		noH	-	-	0	1	0	0	nn	nn	single	>	1
5962	MT	Genesis	13	6	KJ	KJ	KJ	CM	CM	NA	NA			NA	conj					nn	nn	כי		noH	-	-	0	0	0	0	nn	nn	single	J	1
5967	MT	Genesis	13	6	L>	L>	L>	CM	CM	NA	NA			NA	nega				W	nn	nn	לא		noH	-	-	0	1	0	0	nn	nn	single	>	1
6013	MT	Genesis	13	8	KJ	KJ	KJ	CM	CM	NA	NA			NA	conj					nn	nn	כי		noH	-	-	0	0	0	0	nn	nn	single	J	1
6018	MT	Genesis	13	9	L>	L>	L>	CM	CM	NA	NA			NA	nega				H	nn	nn	לא		noH	-	-	0	1	0	0	nn	nn	single	>	1
6051	MT	Genesis	13	10	KJ	KJ	KJ	CM	CM	NA	NA			NA	conj					nn	nn	כי		noH	-	-	0	0	0	0	nn	nn	single	J	1
6144	MT	Genesis	13	15	KJ	KJ	KJ	CM	CM	NA	NA			NA	conj					nn	nn	כי		noH	-	-	0	0	0	0	nn	nn	single	J	1
6190	MT	Genesis	13	17	KJ	KJ	KJ	CM	CM	NA	NA			NA	conj					nn	nn	כי		noH	-	-	0	0	0	0	nn	nn	single	J	1
6472	MT	Genesis	14	14	KJ	KJ	KJ	CM	CM	NA	NA			NA	conj					nn	nn	כי		noH	-	-	0	0	0	0	nn	nn	single	J	1
6644	MT	Genesis	14	23	L>	L>	L>	CM	CM	NA	NA			NA	nega				W	nn	nn	לא		noH	-	-	0	1	0	0	nn	nn	single	>	1
6718	MT	Genesis	15	3	L>	L>	L>	CM	CM	NA	NA			NA	nega					nn	nn	לא		noH	-	-	0	0	0	0	nn	nn	single	>	1
6734	MT	Genesis	15	4	L>	L>	L>	CM	CM	NA	NA			NA	nega					nn	nn	לא		noH	-	-	0	0	0	0	nn	nn	single	>	1
6737	MT	Genesis	15	4	KJ	KJ	KJ	CM	CM	NA	NA			NA	conj					nn	nn	כי		noH	-	-	0	0	0	0	nn	nn	single	J	1
6806	MT	Genesis	15	8	KJ	KJ	KJ	CM	CM	NA	NA			NA	conj					nn	nn	כי		noH	-	-	0	0	0	0	nn	nn	single	J	1
6848	MT	Genesis	15	10	L>	L>	L>	CM	CM	NA	NA			NA	nega					nn	nn	לא		noH	-	-	0	0	0	0	nn	nn	single	>	1
6885	MT	Genesis	15	13	KJ	KJ	KJ	CM	CM	NA	NA			NA	conj					nn	nn	כי		noH	-	-	0	0	0	0	nn	nn	single	J	1
6891	MT	Genesis	15	13	L>	L>	L>	CM	CM	NA	NA			NA	nega					nn	nn	לא		noH	-	-	0	0	0	0	nn	nn	single	>	1
6933	MT	Genesis	15	16	KJ	KJ	KJ	CM	CM	NA	NA			NA	conj					nn	nn	כי		noH	-	-	0	0	0	0	nn	nn	single	J	1
6934	MT	Genesis	15	16	L>	L>	L>	CM	CM	NA	NA			NA	nega					nn	nn	לא		noH	-	-	0	0	0	0	nn	nn	single	>	1
7036	MT	Genesis	16	1	L>	L>	L>	CM	CM	NA	NA			NA	nega					nn	nn	לא		noH	-	-	0	0	0	0	nn	nn	single	>	1
7107	MT	Genesis	16	4	KJ	KJ	KJ	CM	CM	NA	NA			NA	conj					nn	nn	כי		noH	-	-	0	0	0	0	nn	nn	single	J	1
7128	MT	Genesis	16	5	KJ	KJ	KJ	CM	CM	NA	NA			NA	conj					nn	nn	כי		noH	-	-	0	0	0	0	nn	nn	single	J	1
7220	MT	Genesis	16	10	L>	L>	L>	CM	CM	NA	NA			NA	nega				W	nn	nn	לא		noH	-	-	0	1	0	0	nn	nn	single	>	1
7238	MT	Genesis	16	11	KJ	KJ	KJ	CM	CM	NA	NA			NA	conj					nn	nn	כי		noH	-	-	0	0	0	0	nn	nn	single	J	1
7272	MT	Genesis	16	13	KJ	KJ	KJ	CM	CM	NA	NA			NA	conj					nn	nn	כי		noH	-	-	0	0	0	0	nn	nn	single	J	1
7384	MT	Genesis	17	5	L>	L>	L>	CM	CM	NA	NA			NA	nega				W	nn	nn	לא		noH	-	-	0	1	0	0	nn	nn	single	>	1
7394	MT	Genesis	17	5	KJ	KJ	KJ	CM	CM	NA	NA			NA	conj					nn	nn	כי		noH	-	-	0	0	0	0	nn	nn	single	J	1
7524	MT	Genesis	17	12	L>	L>	L>	CM	CM	NA	NA			NA	nega					nn	nn	לא		noH	-	-	0	0	0	0	nn	nn	single	>	1
7547	MT	Genesis	17	14	L>	L>	L>	CM	CM	NA	NA			NA	nega					nn	nn	לא		noH	-	-	0	0	0	0	nn	nn	single	>	1
7570	MT	Genesis	17	15	L>	L>	L>	CM	CM	NA	NA			NA	nega					nn	nn	לא		noH	-	-	0	0	0	0	nn	nn	single	>	1
7575	MT	Genesis	17	15	KJ	KJ	KJ	CM	CM	NA	NA			NA	conj					nn	nn	כי		noH	-	-	0	0	0	0	nn	nn	single	J	1
7878	MT	Genesis	18	5	KJ	KJ	KJ	CM	CM	NA	NA			NA	conj					nn	nn	כי		noH	-	-	0	0	0	0	nn	nn	single	J	1
8066	MT	Genesis	18	15	L>	L>	L>	CM	CM	NA	NA			NA	nega					nn	nn	לא		noH	-	-	0	0	0	0	nn	nn	single	>	1
8068	MT	Genesis	18	15	KJ	KJ	KJ	CM	CM	NA	NA			NA	conj					nn	nn	כי		noH	-	-	0	0	0	0	nn	nn	single	J	1
8072	MT	Genesis	18	15	L>	L>	L>	CM	CM	NA	NA			NA	nega					nn	nn	לא		noH	-	-	0	0	0	0	nn	nn	single	>	1
8073	MT	Genesis	18	15	KJ	KJ	KJ	CM	CM	NA	NA			NA	conj					nn	nn	כי		noH	-	-	0	0	0	0	nn	nn	single	J	1
8119	MT	Genesis	18	19	KJ	KJ	KJ	CM	CM	NA	NA			NA	conj					nn	nn	כי		noH	-	-	0	0	0	0	nn	nn	single	J	1
8155	MT	Genesis	18	20	KJ	KJ	KJ	CM	CM	NA	NA			NA	conj					nn	nn	כי		noH	-	-	0	0	0	0	nn	nn	single	J	1
8159	MT	Genesis	18	20	KJ	KJ	KJ	CM	CM	NA	NA			NA	conj					nn	nn	כי		noH	-	-	0	0	0	0	nn	nn	single	J	1
8176	MT	Genesis	18	21	L>	L>	L>	CM	CM	NA	NA			NA	nega					nn	nn	לא		noH	-	-	0	0	0	0	nn	nn	single	>	1
8217	MT	Genesis	18	24	L>	L>	L>	CM	CM	NA	NA			NA	nega				W	nn	nn	לא		noH	-	-	0	1	0	0	nn	nn	single	>	1
8258	MT	Genesis	18	25	L>	L>	L>	CM	CM	NA	NA			NA	nega					nn	nn	לא		noH	-	-	0	0	0	0	nn	nn	single	>	1
8315	MT	Genesis	18	28	L>	L>	L>	CM	CM	NA	NA			NA	nega					nn	nn	לא		noH	-	-	0	0	0	0	nn	nn	single	>	1
8337	MT	Genesis	18	29	L>	L>	L>	CM	CM	NA	NA			NA	nega					nn	nn	לא		noH	-	-	0	0	0	0	nn	nn	single	>	1
8358	MT	Genesis	18	30	L>	L>	L>	CM	CM	NA	NA			NA	nega					nn	nn	לא		noH	-	-	0	0	0	0	nn	nn	single	>	1
8379	MT	Genesis	18	31	L>	L>	L>	CM	CM	NA	NA			NA	nega					nn	nn	לא		noH	-	-	0	0	0	0	nn	nn	single	>	1
8403	MT	Genesis	18	32	L>	L>	L>	CM	CM	NA	NA			NA	nega					nn	nn	לא		noH	-	-	0	0	0	0	nn	nn	single	>	1
8473	MT	Genesis	19	2	L>	L>	L>	CM	CM	NA	NA			NA	nega					nn	nn	לא		noH	-	-	0	0	0	0	nn	nn	single	>	1
8474	MT	Genesis	19	2	KJ	KJ	KJ	CM	CM	NA	NA			NA	conj					nn	nn	כי		noH	-	-	0	0	0	0	nn	nn	single	J	1
8564	MT	Genesis	19	8	L>	L>	L>	CM	CM	NA	NA			NA	nega					nn	nn	לא		noH	-	-	0	0	0	0	nn	nn	single	>	1
8588	MT	Genesis	19	8	KJ	KJ	KJ	CM	CM	NA	NA			NA	conj					nn	nn	כי		noH	-	-	0	0	0	0	nn	nn	single	J	1
8675	MT	Genesis	19	12	MJ	MJ	MJ	CM	CM	NA	NA		unknown	NA	prin					nn	nn	מי		noH	-	-	0	0	0	0	nn	nn	single	J	1
8694	MT	Genesis	19	13	KJ	KJ	KJ	CM	CM	NA	NA			NA	conj					nn	nn	כי		noH	-	-	0	0	0	0	nn	nn	single	J	1
8702	MT	Genesis	19	13	KJ	KJ	KJ	CM	CM	NA	NA			NA	conj					nn	nn	כי		noH	-	-	0	0	0	0	nn	nn	single	J	1
8731	MT	Genesis	19	14	KJ	KJ	KJ	CM	CM	NA	NA			NA	conj					nn	nn	כי		noH	-	-	0	0	0	0	nn	nn	single	J	1
8856	MT	Genesis	19	19	L>	L>	L>	CM	CM	NA	NA			NA	nega					nn	nn	לא		noH	-	-	0	0	0	0	nn	nn	single	>	1
8885	MT	Genesis	19	20	L>	L>	L>	CM	CM	NA	NA			NA	nega				H	nn	nn	לא		noH	-	-	0	1	0	0	nn	nn	single	>	1
8914	MT	Genesis	19	22	KJ	KJ	KJ	CM	CM	NA	NA			NA	conj					nn	nn	כי		noH	-	-	0	0	0	0	nn	nn	single	J	1
8915	MT	Genesis	19	22	L>	L>	L>	CM	CM	NA	NA			NA	nega					nn	nn	לא		noH	-	-	0	0	0	0	nn	nn	single	>	1
9074	MT	Genesis	19	30	KJ	KJ	KJ	CM	CM	NA	NA			NA	conj					nn	nn	כי		noH	-	-	0	0	0	0	nn	nn	single	J	1
9143	MT	Genesis	19	33	L>	L>	L>	CM	CM	NA	NA			NA	nega				W	nn	nn	לא		noH	-	-	0	1	0	0	nn	nn	single	>	1
9199	MT	Genesis	19	35	L>	L>	L>	CM	CM	NA	NA			NA	nega				W	nn	nn	לא		noH	-	-	0	1	0	0	nn	nn	single	>	1
9307	MT	Genesis	20	4	L>	L>	L>	CM	CM	NA	NA			NA	nega					nn	nn	לא		noH	-	-	0	0	0	0	nn	nn	single	>	1
9319	MT	Genesis	20	5	L>	L>	L>	CM	CM	NA	NA			NA	nega				H	nn	nn	לא		noH	-	-	0	1	0	0	nn	nn	single	>	1
9351	MT	Genesis	20	6	KJ	KJ	KJ	CM	CM	NA	NA			NA	conj					nn	nn	כי		noH	-	-	0	0	0	0	nn	nn	single	J	1
9367	MT	Genesis	20	6	L>	L>	L>	CM	CM	NA	NA			NA	nega					nn	nn	לא		noH	-	-	0	0	0	0	nn	nn	single	>	1
9378	MT	Genesis	20	7	KJ	KJ	KJ	CM	CM	NA	NA			NA	conj					nn	nn	כי		noH	-	-	0	0	0	0	nn	nn	single	J	1
9391	MT	Genesis	20	7	KJ	KJ	KJ	CM	CM	NA	NA			NA	conj					nn	nn	כי		noH	-	-	0	0	0	0	nn	nn	single	J	1
9440	MT	Genesis	20	9	KJ	KJ	KJ	CM	CM	NA	NA			NA	conj					nn	nn	כי		noH	-	-	0	0	0	0	nn	nn	single	J	1
9450	MT	Genesis	20	9	L>	L>	L>	CM	CM	NA	NA			NA	nega					nn	nn	לא		noH	-	-	0	0	0	0	nn	nn	single	>	1
9461	MT	Genesis	20	10	KJ	KJ	KJ	CM	CM	NA	NA			NA	conj					nn	nn	כי		noH	-	-	0	0	0	0	nn	nn	single	J	1
9471	MT	Genesis	20	11	KJ	KJ	KJ	CM	CM	NA	NA			NA	conj					nn	nn	כי		noH	-	-	0	0	0	0	nn	nn	single	J	1
9495	MT	Genesis	20	12	L>	L>	L>	CM	CM	NA	NA			NA	nega					nn	nn	לא		noH	-	-	0	0	0	0	nn	nn	single	>	1
9607	MT	Genesis	20	18	KJ	KJ	KJ	CM	CM	NA	NA			NA	conj					nn	nn	כי		noH	-	-	0	0	0	0	nn	nn	single	J	1
9708	MT	Genesis	21	7	MJ	MJ	MJ	CM	CM	NA	NA		unknown	NA	prin					nn	nn	מי		noH	-	-	0	0	0	0	nn	nn	single	J	1
9715	MT	Genesis	21	7	KJ	KJ	KJ	CM	CM	NA	NA			NA	conj					nn	nn	כי		noH	-	-	0	0	0	0	nn	nn	single	J	1
9761	MT	Genesis	21	10	KJ	KJ	KJ	CM	CM	NA	NA			NA	conj					nn	nn	כי		noH	-	-	0	0	0	0	nn	nn	single	J	1
9762	MT	Genesis	21	10	L>	L>	L>	CM	CM	NA	NA			NA	nega					nn	nn	לא		noH	-	-	0	0	0	0	nn	nn	single	>	1
9807	MT	Genesis	21	12	KJ	KJ	KJ	CM	CM	NA	NA			NA	conj					nn	nn	כי		noH	-	-	0	0	0	0	nn	nn	single	J	1
9822	MT	Genesis	21	13	KJ	KJ	KJ	CM	CM	NA	NA			NA	conj					nn	nn	כי		noH	-	-	0	0	0	0	nn	nn	single	J	1
9885	MT	Genesis	21	16	KJ	KJ	KJ	CM	CM	NA	NA			NA	conj					nn	nn	כי		noH	-	-	0	0	0	0	nn	nn	single	J	1
9927	MT	Genesis	21	17	KJ	KJ	KJ	CM	CM	NA	NA			NA	conj					nn	nn	כי		noH	-	-	0	0	0	0	nn	nn	single	J	1
9948	MT	Genesis	21	18	KJ	KJ	KJ	CM	CM	NA	NA			NA	conj					nn	nn	כי		noH	-	-	0	0	0	0	nn	nn	single	J	1
10083	MT	Genesis	21	26	L>	L>	L>	CM	CM	NA	NA			NA	nega					nn	nn	לא		noH	-	-	0	0	0	0	nn	nn	single	>	1
10085	MT	Genesis	21	26	MJ	MJ	MJ	CM	CM	NA	NA		unknown	NA	prin					nn	nn	מי		noH	-	-	0	0	0	0	nn	nn	single	J	1
10095	MT	Genesis	21	26	L>	L>	L>	CM	CM	NA	NA			NA	nega					nn	nn	לא		noH	-	-	0	0	0	0	nn	nn	single	>	1
10101	MT	Genesis	21	26	L>	L>	L>	CM	CM	NA	NA			NA	nega					nn	nn	לא		noH	-	-	0	0	0	0	nn	nn	single	>	1
10147	MT	Genesis	21	30	KJ	KJ	KJ	CM	CM	NA	NA			NA	conj					nn	nn	כי		noH	-	-	0	0	0	0	nn	nn	single	J	1
10160	MT	Genesis	21	30	KJ	KJ	KJ	CM	CM	NA	NA			NA	conj					nn	nn	כי		noH	-	-	0	0	0	0	nn	nn	single	J	1
10177	MT	Genesis	21	31	KJ	KJ	KJ	CM	CM	NA	NA			NA	conj					nn	nn	כי		noH	-	-	0	0	0	0	nn	nn	single	J	1
10498	MT	Genesis	22	12	KJ	KJ	KJ	CM	CM	NA	NA			NA	conj					nn	nn	כי		noH	-	-	0	0	0	0	nn	nn	single	J	1
