tf_id	scroll	book	chapter	verse	lex	g_cons	stem	pattern	pattern_g_cons	vs	vt	nu	gn	ps	sp	prs	nme	hloc	prefix	rec_signs	cor_signs	heb_g_cons	other_vowel_ending	feature	line	column	has_prs	has_prefix	has_hloc	has_nme	rec_signs_stem	cor_signs_stem	type	vowel_letter	has_vowel_letter
727	MT	Genesis	2	3	<FH[	<FWT	<F	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	עשות		infc_qal	-	-	0	1	0	1	nn	nn	nme	W	1
739	MT	Genesis	2	4	<FH[	<FWT	<F	CC	CCMC	qal	infc		unknown	unknown	verb		WT			nnnn	nnnn	עשות		infc_qal	-	-	0	0	0	1	nn	nn	nme	W	1
1002	MT	Genesis	2	18	HJH[	HJWT	HJ	CC	CCMC	qal	infc		unknown	unknown	verb		WT			nnnn	nnnn	היות		infc_qal	-	-	0	0	0	1	nn	nn	nme	W	1
1035	MT	Genesis	2	19	R>H[	R>WT	R>	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	ראות		infc_qal	-	-	0	1	0	1	nn	nn	nme	W	1
1796	MT	Genesis	4	8	HJH[	HJWTM	HJ	CC	CCMCC	qal	infc		unknown	unknown	verb	M	WT		B	nnnnn	nnnnn	היותם		infc_qal	-	-	1	1	0	1	nn	nn	nme	W	1
3695	MT	Genesis	8	8	R>H[	R>WT	R>	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	ראות		infc_qal	-	-	0	1	0	1	nn	nn	nme	W	1
4638	MT	Genesis	10	8	HJH[	HJWT	HJ	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	היות		infc_qal	-	-	0	1	0	1	nn	nn	nme	W	1
5046	MT	Genesis	11	5	R>H[	R>T	R>	CC	CCC	qal	infc		unknown	unknown	verb		T		L	nnn	nnn	ראת		infc_qal	-	-	0	1	0	1	nn	nn	nme		0
5074	MT	Genesis	11	6	<FH[	<FWT	<F	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	עשות		infc_qal	-	-	0	1	0	1	nn	nn	nme	W	1
5084	MT	Genesis	11	6	<FH[	<FWT	<F	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	עשות		infc_qal	-	-	0	1	0	1	nn	nn	nme	W	1
5111	MT	Genesis	11	8	BNH[	BNT	BN	CC	CCC	qal	infc		unknown	unknown	verb		T		L	nnn	nnn	בנת		infc_qal	-	-	0	1	0	1	nn	nn	nme		0
6172	MT	Genesis	13	16	MNH[	MNWT	MN	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	מנות		infc_qal	-	-	0	1	0	1	nn	nn	nme	W	1
7430	MT	Genesis	17	7	HJH[	HJWT	HJ	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	היות		infc_qal	-	-	0	1	0	1	nn	nn	nme	W	1
7930	MT	Genesis	18	7	<FH[	<FWT	<F	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	עשות		infc_qal	-	-	0	1	0	1	nn	nn	nme	W	1
8003	MT	Genesis	18	11	HJH[	HJWT	HJ	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	היות		infc_qal	-	-	0	1	0	1	nn	nn	nme	W	1
8018	MT	Genesis	18	12	BLH[	BLTJ	BL	CC	CCCM	qal	infc		unknown	unknown	verb	J	T			nnnn	nnnn	בלתי		infc_qal	-	-	1	0	0	1	nn	nn	nme		0
8135	MT	Genesis	18	19	<FH[	<FWT	<F	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	עשות		infc_qal	-	-	0	1	0	1	nn	nn	nme	W	1
8232	MT	Genesis	18	25	<FH[	<FT	<F	CC	CCC	qal	infc		unknown	unknown	verb		T		M	nnn	nnn	עשת		infc_qal	-	-	0	1	0	1	nn	nn	nme		0
8918	MT	Genesis	19	22	<FH[	<FWT	<F	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	עשות		infc_qal	-	-	0	1	0	1	nn	nn	nme	W	1
10769	MT	Genesis	23	2	BKH[	BKTH	BK	CC	CCCC	qal	infc		unknown	unknown	verb	H	T		WL	nnnn	nnnn	בכתה		infc_qal	-	-	1	1	0	1	nn	nn	nme		0
11504	MT	Genesis	24	19	CTH[	CTT	CT	CC	CCC	qal	infc		unknown	unknown	verb		T		L	nnn	nnn	שתת		infc_qal	-	-	0	1	0	1	nn	nn	nme		0
11548	MT	Genesis	24	22	CTH[	CTWT	CT	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	שתות		infc_qal	-	-	0	1	0	1	nn	nn	nme	W	1
11674	MT	Genesis	24	30	R>H[	R>T	R>	CC	CCC	qal	infc		unknown	unknown	verb		T		K	nnn	nnn	ראת		infc_qal	-	-	0	1	0	1	nn	nn	nme		0
12336	MT	Genesis	24	63	PNH[	PNWT	PN	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	פנות		infc_qal	-	-	0	1	0	1	nn	nn	nme	W	1
13645	MT	Genesis	27	1	R>H[	R>T	R>	CC	CCC	qal	infc		unknown	unknown	verb		T		M	nnn	nnn	ראת		infc_qal	-	-	0	1	0	1	nn	nn	nme		0
16261	MT	Genesis	30	38	CTH[	CTWT	CT	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	שתות		infc_qal	-	-	0	1	0	1	nn	nn	nme	W	1
16271	MT	Genesis	30	38	CTH[	CTWT	CT	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	שתות		infc_qal	-	-	0	1	0	1	nn	nn	nme	W	1
16900	MT	Genesis	31	29	<FH[	<FWT	<F	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	עשות		infc_qal	-	-	0	1	0	1	nn	nn	nme	W	1
17934	MT	Genesis	32	25	<LH[	<LWT	<L	CC	CCMC	qal	infc		unknown	unknown	verb		WT			nnnn	nnnn	עלות		infc_qal	-	-	0	0	0	1	nn	nn	nme	W	1
18262	MT	Genesis	33	10	R>H[	R>T	R>	CC	CCC	qal	infc		unknown	unknown	verb		T		K	nnn	nnn	ראת		infc_qal	-	-	0	1	0	1	nn	nn	nme		0
18462	MT	Genesis	34	1	R>H[	R>WT	R>	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	ראות		infc_qal	-	-	0	1	0	1	nn	nn	nme	W	1
18689	MT	Genesis	34	14	<FH[	<FWT	<F	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	עשות		infc_qal	-	-	0	1	0	1	nn	nn	nme	W	1
18769	MT	Genesis	34	19	<FH[	<FWT	<F	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	עשות		infc_qal	-	-	0	1	0	1	nn	nn	nme	W	1
18845	MT	Genesis	34	22	HJH[	HJWT	HJ	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	היות		infc_qal	-	-	0	1	0	1	nn	nn	nme	W	1
18902	MT	Genesis	34	25	HJH[	HJWTM	HJ	CC	CCMCC	qal	infc		unknown	unknown	verb	M	WT		B	nnnnn	nnnnn	היותם		infc_qal	-	-	1	1	0	1	nn	nn	nme	W	1
19933	MT	Genesis	36	24	R<H[	R<TW	R<	CC	CCCM	qal	infc		unknown	unknown	verb	W	T		B	nnnn	nnnn	רעתו		infc_qal	-	-	1	1	0	1	nn	nn	nme		0
20393	MT	Genesis	37	12	R<H[	R<WT	R<	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	רעות		infc_qal	-	-	0	1	0	1	nn	nn	nme	W	1
21649	MT	Genesis	39	10	HJH[	HJWT	HJ	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	היות		infc_qal	-	-	0	1	0	1	nn	nn	nme	W	1
21663	MT	Genesis	39	11	<FH[	<FWT	<F	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	עשות		infc_qal	-	-	0	1	0	1	nn	nn	nme	W	1
21698	MT	Genesis	39	13	R>H[	R>WTH	R>	CC	CCMCC	qal	infc		unknown	unknown	verb	H	WT		K	nnnnn	nnnnn	ראותה		infc_qal	-	-	1	1	0	1	nn	nn	nme	W	1
22945	MT	Genesis	41	32	<FH[	<FTW	<F	CC	CCCM	qal	infc		unknown	unknown	verb	W	T		L	nnnn	nnnn	עשתו		infc_qal	-	-	1	1	0	1	nn	nn	nme		0
23587	MT	Genesis	42	9	R>H[	R>WT	R>	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	ראות		infc_qal	-	-	0	1	0	1	nn	nn	nme	W	1
23625	MT	Genesis	42	12	R>H[	R>WT	R>	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	ראות		infc_qal	-	-	0	1	0	1	nn	nn	nme	W	1
24741	MT	Genesis	43	30	BKH[	BKWT	BK	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	בכות		infc_qal	-	-	0	1	0	1	nn	nn	nme	W	1
24962	MT	Genesis	44	7	<FH[	<FWT	<F	CC	CCMC	qal	infc		unknown	unknown	verb		WT		M	nnnn	nnnn	עשות		infc_qal	-	-	0	1	0	1	nn	nn	nme	W	1
25136	MT	Genesis	44	17	<FH[	<FWT	<F	CC	CCMC	qal	infc		unknown	unknown	verb		WT		M	nnnn	nnnn	עשות		infc_qal	-	-	0	1	0	1	nn	nn	nme	W	1
25261	MT	Genesis	44	23	R>H[	R>WT	R>	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	ראות		infc_qal	-	-	0	1	0	1	nn	nn	nme	W	1
25302	MT	Genesis	44	26	R>H[	R>WT	R>	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	ראות		infc_qal	-	-	0	1	0	1	nn	nn	nme	W	1
25378	MT	Genesis	44	31	R>H[	R>WTW	R>	CC	CCMCM	qal	infc		unknown	unknown	verb	W	WT		K	nnnnn	nnnnn	ראותו		infc_qal	-	-	1	1	0	1	nn	nn	nme	W	1
25510	MT	Genesis	45	3	<NH[	<NWT	<N	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	ענות		infc_qal	-	-	0	1	0	1	nn	nn	nme	W	1
26469	MT	Genesis	46	30	R>H[	R>WTJ	R>	CC	CCMCM	qal	infc		unknown	unknown	verb	J	WT			nnnnn	nnnnn	ראותי		infc_qal	-	-	1	0	0	1	nn	nn	nme	W	1
27490	MT	Genesis	48	10	R>H[	R>WT	R>	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	ראות		infc_qal	-	-	0	1	0	1	nn	nn	nme	W	1
29702	MT	Exodus	3	4	R>H[	R>WT	R>	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	ראות		infc_qal	-	-	0	1	0	1	nn	nn	nme	W	1
31063	MT	Exodus	5	13	HJH[	HJWT	HJ	CC	CCMC	qal	infc		unknown	unknown	verb		WT		B	nnnn	nnnn	היות		infc_qal	-	-	0	1	0	1	nn	nn	nme	W	1
31867	MT	Exodus	7	5	NVH[	NVTJ	NV	CC	CCCM	qal	infc		unknown	unknown	verb	J	T		B	nnnn	nnnn	נטתי		infc_qal	-	-	1	1	0	1	nn	nn	nme		0
32128	MT	Exodus	7	18	CTH[	CTWT	CT	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	שתות		infc_qal	-	-	0	1	0	1	nn	nn	nme	W	1
32238	MT	Exodus	7	21	CTH[	CTWT	CT	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	שתות		infc_qal	-	-	0	1	0	1	nn	nn	nme	W	1
32293	MT	Exodus	7	24	CTH[	CTWT	CT	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	שתות		infc_qal	-	-	0	1	0	1	nn	nn	nme	W	1
32298	MT	Exodus	7	24	CTH[	CTT	CT	CC	CCC	qal	infc		unknown	unknown	verb		T		L	nnn	nnn	שתת		infc_qal	-	-	0	1	0	1	nn	nn	nme		0
32804	MT	Exodus	8	18	HJH[	HJWT	HJ	CC	CCMC	qal	infc		unknown	unknown	verb		WT			nnnn	nnnn	היות		infc_qal	-	-	0	0	0	1	nn	nn	nme	W	1
32879	MT	Exodus	8	22	<FH[	<FWT	<F	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	עשות		infc_qal	-	-	0	1	0	1	nn	nn	nme	W	1
33638	MT	Exodus	9	28	HJH[	HJT	HJ	CC	CCC	qal	infc		unknown	unknown	verb		T		M	nnn	nnn	הית		infc_qal	-	-	0	1	0	1	nn	nn	nme		0
33884	MT	Exodus	10	5	R>H[	R>T	R>	CC	CCC	qal	infc		unknown	unknown	verb		T		L	nnn	nnn	ראת		infc_qal	-	-	0	1	0	1	nn	nn	nme		0
33932	MT	Exodus	10	6	HJH[	HJWTM	HJ	CC	CCMCC	qal	infc		unknown	unknown	verb	M	WT			nnnnn	nnnnn	היותם		infc_qal	-	-	1	0	0	1	nn	nn	nme	W	1
34431	MT	Exodus	10	28	R>H[	R>WT	R>	CC	CCMC	qal	infc		unknown	unknown	verb		WT			nnnn	nnnn	ראות		infc_qal	-	-	0	0	0	1	nn	nn	nme	W	1
34436	MT	Exodus	10	28	R>H[	R>TK	R>	CC	CCCC	qal	infc		unknown	unknown	verb	K	T			nnnn	nnnn	ראתך		infc_qal	-	-	1	0	0	1	nn	nn	nme		0
34447	MT	Exodus	10	29	R>H[	R>WT	R>	CC	CCMC	qal	infc		unknown	unknown	verb		WT			nnnn	nnnn	ראות		infc_qal	-	-	0	0	0	1	nn	nn	nme	W	1
34651	MT	Exodus	11	9	RBH[	RBWT	RB	CC	CCMC	qal	infc		unknown	unknown	verb		WT			nnnn	nnnn	רבות		infc_qal	-	-	0	0	0	1	nn	nn	nme	W	1
34744	MT	Exodus	12	4	HJH[	HJT	HJ	CC	CCC	qal	infc		unknown	unknown	verb		T		M	nnn	nnn	הית		infc_qal	-	-	0	1	0	1	nn	nn	nme		0
35702	MT	Exodus	12	48	<FH[	<FTW	<F	CC	CCCM	qal	infc		unknown	unknown	verb	W	T		L	nnnn	nnnn	עשתו		infc_qal	-	-	1	1	0	1	nn	nn	nme		0
36129	MT	Exodus	13	17	R>H[	R>TM	R>	CC	CCCC	qal	infc		unknown	unknown	verb	M	T		B	nnnn	nnnn	ראתם		infc_qal	-	-	1	1	0	1	nn	nn	nme		0
36506	MT	Exodus	14	13	R>H[	R>TM	R>	CC	CCCC	qal	infc		unknown	unknown	verb	M	T		L	nnnn	nnnn	ראתם		infc_qal	-	-	1	1	0	1	nn	nn	nme		0
36798	MT	Exodus	14	27	PNH[	PNWT	PN	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	פנות		infc_qal	-	-	0	1	0	1	nn	nn	nme	W	1
37245	MT	Exodus	15	23	CTH[	CTT	CT	CC	CCC	qal	infc		unknown	unknown	verb		T		L	nnn	nnn	שתת		infc_qal	-	-	0	1	0	1	nn	nn	nme		0
38146	MT	Exodus	17	1	CTH[	CTT	CT	CC	CCC	qal	infc		unknown	unknown	verb		T		L	nnn	nnn	שתת		infc_qal	-	-	0	1	0	1	nn	nn	nme		0
39308	MT	Exodus	19	12	<LH[	<LWT	<L	CC	CCMC	qal	infc		unknown	unknown	verb		WT			nnnn	nnnn	עלות		infc_qal	-	-	0	0	0	1	nn	nn	nme	W	1
39388	MT	Exodus	19	16	HJH[	HJT	HJ	CC	CCC	qal	infc		unknown	unknown	verb		T		B	nnn	nnn	הית		infc_qal	-	-	0	1	0	1	nn	nn	nme		0
39516	MT	Exodus	19	21	R>H[	R>WT	R>	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	ראות		infc_qal	-	-	0	1	0	1	nn	nn	nme	W	1
39544	MT	Exodus	19	23	<LH[	<LT	<L	CC	CCC	qal	infc		unknown	unknown	verb		T		L	nnn	nnn	עלת		infc_qal	-	-	0	1	0	1	nn	nn	nme		0
39581	MT	Exodus	19	24	<LH[	<LT	<L	CC	CCC	qal	infc		unknown	unknown	verb		T		L	nnn	nnn	עלת		infc_qal	-	-	0	1	0	1	nn	nn	nme		0
41073	MT	Exodus	23	1	HJH[	HJT	HJ	CC	CCC	qal	infc		unknown	unknown	verb		T		L	nnn	nnn	הית		infc_qal	-	-	0	1	0	1	nn	nn	nme		0
41088	MT	Exodus	23	2	NVH[	NVT	NV	CC	CCC	qal	infc		unknown	unknown	verb		T		L	nnn	nnn	נטת		infc_qal	-	-	0	1	0	1	nn	nn	nme		0
44215	MT	Exodus	28	28	HJH[	HJWT	HJ	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	היות		infc_qal	-	-	0	1	0	1	nn	nn	nme	W	1
46201	MT	Exodus	31	4	<FH[	<FWT	<F	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	עשות		infc_qal	-	-	0	1	0	1	nn	nn	nme	W	1
46224	MT	Exodus	31	5	<FH[	<FWT	<F	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	עשות		infc_qal	-	-	0	1	0	1	nn	nn	nme	W	1
46445	MT	Exodus	31	16	<FH[	<FWT	<F	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	עשות		infc_qal	-	-	0	1	0	1	nn	nn	nme	W	1
46828	MT	Exodus	32	14	<FH[	<FWT	<F	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	עשות		infc_qal	-	-	0	1	0	1	nn	nn	nme	W	1
46896	MT	Exodus	32	18	<NH==[	<NWT	<N	CC	CCMC	qal	infc		unknown	unknown	verb		WT			nnnn	nnnn	ענות		infc_qal	-	-	0	0	0	1	nn	nn	nme	W	1
46901	MT	Exodus	32	18	<NH==[	<NWT	<N	CC	CCMC	qal	infc		unknown	unknown	verb		WT			nnnn	nnnn	ענות		infc_qal	-	-	0	0	0	1	nn	nn	nme	W	1
47715	MT	Exodus	33	20	R>H[	R>T	R>	CC	CCC	qal	infc		unknown	unknown	verb		T		L	nnn	nnn	ראת		infc_qal	-	-	0	1	0	1	nn	nn	nme		0
48257	MT	Exodus	34	24	<LH[	<LTK	<L	CC	CCCC	qal	infc		unknown	unknown	verb	K	T		B	nnnn	nnnn	עלתך		infc_qal	-	-	1	1	0	1	nn	nn	nme		0
48520	MT	Exodus	35	1	<FH[	<FT	<F	CC	CCC	qal	infc		unknown	unknown	verb		T		L	nnn	nnn	עשת		infc_qal	-	-	0	1	0	1	nn	nn	nme		0
49034	MT	Exodus	35	29	<FH[	<FWT	<F	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	עשות		infc_qal	-	-	0	1	0	1	nn	nn	nme	W	1
49084	MT	Exodus	35	32	<FH[	<FT	<F	CC	CCC	qal	infc		unknown	unknown	verb		T		L	nnn	nnn	עשת		infc_qal	-	-	0	1	0	1	nn	nn	nme		0
49107	MT	Exodus	35	33	<FH[	<FWT	<F	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	עשות		infc_qal	-	-	0	1	0	1	nn	nn	nme	W	1
49131	MT	Exodus	35	35	<FH[	<FWT	<F	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	עשות		infc_qal	-	-	0	1	0	1	nn	nn	nme	W	1
49183	MT	Exodus	36	1	<FH[	<FT	<F	CC	CCC	qal	infc		unknown	unknown	verb		T		L	nnn	nnn	עשת		infc_qal	-	-	0	1	0	1	nn	nn	nme		0
49225	MT	Exodus	36	2	<FH[	<FT	<F	CC	CCC	qal	infc		unknown	unknown	verb		T		L	nnn	nnn	עשת		infc_qal	-	-	0	1	0	1	nn	nn	nme		0
49247	MT	Exodus	36	3	<FH[	<FT	<F	CC	CCC	qal	infc		unknown	unknown	verb		T		L	nnn	nnn	עשת		infc_qal	-	-	0	1	0	1	nn	nn	nme		0
49302	MT	Exodus	36	5	<FH[	<FT	<F	CC	CCC	qal	infc		unknown	unknown	verb		T		L	nnn	nnn	עשת		infc_qal	-	-	0	1	0	1	nn	nn	nme		0
49342	MT	Exodus	36	7	<FH[	<FWT	<F	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	עשות		infc_qal	-	-	0	1	0	1	nn	nn	nme	W	1
49582	MT	Exodus	36	18	HJH[	HJT	HJ	CC	CCC	qal	infc		unknown	unknown	verb		T		L	nnn	nnn	הית		infc_qal	-	-	0	1	0	1	nn	nn	nme		0
51118	MT	Exodus	39	3	<FH[	<FWT	<F	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	עשות		infc_qal	-	-	0	1	0	1	nn	nn	nme	W	1
51438	MT	Exodus	39	21	HJH[	HJT	HJ	CC	CCC	qal	infc		unknown	unknown	verb		T		L	nnn	nnn	הית		infc_qal	-	-	0	1	0	1	nn	nn	nme		0
52096	MT	Exodus	40	15	HJH[	HJT	HJ	CC	CCC	qal	infc		unknown	unknown	verb		T		L	nnn	nnn	הית		infc_qal	-	-	0	1	0	1	nn	nn	nme		0
54098	MT	Leviticus	4	27	<FH[	<FTH	<F	CC	CCCC	qal	infc		unknown	unknown	verb	H	T		B	nnnn	nnnn	עשתה		infc_qal	-	-	1	1	0	1	nn	nn	nme		0
56116	MT	Leviticus	8	5	<FH[	<FWT	<F	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	עשות		infc_qal	-	-	0	1	0	1	nn	nn	nme	W	1
56838	MT	Leviticus	8	34	<FH[	<FT	<F	CC	CCC	qal	infc		unknown	unknown	verb		T		L	nnn	nnn	עשת		infc_qal	-	-	0	1	0	1	nn	nn	nme		0
57323	MT	Leviticus	9	22	<FH[	<FT	<F	CC	CCC	qal	infc		unknown	unknown	verb		T		M	nnn	nnn	עשת		infc_qal	-	-	0	1	0	1	nn	nn	nme		0
58649	MT	Leviticus	11	45	HJH[	HJT	HJ	CC	CCC	qal	infc		unknown	unknown	verb		T		L	nnn	nnn	הית		infc_qal	-	-	0	1	0	1	nn	nn	nme		0
58733	MT	Leviticus	12	2	DWH[	DWTH	DW	CC	CCCC	qal	infc		unknown	unknown	verb	H	T			nnnn	nnnn	דותה		infc_qal	-	-	1	0	0	1	nn	nn	nme		0
61040	MT	Leviticus	14	36	R>H[	R>WT	R>	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	ראות		infc_qal	-	-	0	1	0	1	nn	nn	nme	W	1
61059	MT	Leviticus	14	36	R>H[	R>WT	R>	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	ראות		infc_qal	-	-	0	1	0	1	nn	nn	nme	W	1
63198	MT	Leviticus	17	9	<FH[	<FWT	<F	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	עשות		infc_qal	-	-	0	1	0	1	nn	nn	nme	W	1
63808	MT	Leviticus	18	30	<FH[	<FWT	<F	CC	CCMC	qal	infc		unknown	unknown	verb		WT			nnnn	nnnn	עשות		infc_qal	-	-	0	0	0	1	nn	nn	nme	W	1
64517	MT	Leviticus	20	5	ZNH[	ZNWT	ZN	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	זנות		infc_qal	-	-	0	1	0	1	nn	nn	nme	W	1
64537	MT	Leviticus	20	6	ZNH[	ZNWT	ZN	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	זנות		infc_qal	-	-	0	1	0	1	nn	nn	nme	W	1
64947	MT	Leviticus	20	26	HJH[	HJWT	HJ	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	היות		infc_qal	-	-	0	1	0	1	nn	nn	nme	W	1
65108	MT	Leviticus	21	9	ZNH[	ZNWT	ZN	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	זנות		infc_qal	-	-	0	1	0	1	nn	nn	nme	W	1
65937	MT	Leviticus	22	33	HJH[	HJWT	HJ	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	היות		infc_qal	-	-	0	1	0	1	nn	nn	nme	W	1
67859	MT	Leviticus	25	38	HJH[	HJWT	HJ	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	היות		infc_qal	-	-	0	1	0	1	nn	nn	nme	W	1
68342	MT	Leviticus	26	13	HJH[	HJT	HJ	CC	CCC	qal	infc		unknown	unknown	verb		T		M	nnn	nnn	הית		infc_qal	-	-	0	1	0	1	nn	nn	nme		0
68380	MT	Leviticus	26	15	<FH[	<FWT	<F	CC	CCMC	qal	infc		unknown	unknown	verb		WT			nnnn	nnnn	עשות		infc_qal	-	-	0	0	0	1	nn	nn	nme	W	1
68903	MT	Leviticus	26	44	HJH[	HJWTM	HJ	CC	CCMCC	qal	infc		unknown	unknown	verb	M	WT		B	nnnnn	nnnnn	היותם		infc_qal	-	-	1	1	0	1	nn	nn	nme	W	1
68938	MT	Leviticus	26	45	HJH[	HJT	HJ	CC	CCC	qal	infc		unknown	unknown	verb		T		L	nnn	nnn	הית		infc_qal	-	-	0	1	0	1	nn	nn	nme		0
70364	MT	Numbers	1	51	XNH[	XNT	XN	CC	CCC	qal	infc		unknown	unknown	verb		T		WB	nnn	nnn	חנת		infc_qal	-	-	0	1	0	1	nn	nn	nme		0
71814	MT	Numbers	4	3	<FH[	<FWT	<F	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	עשות		infc_qal	-	-	0	1	0	1	nn	nn	nme	W	1
72190	MT	Numbers	4	20	R>H[	R>WT	R>	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	ראות		infc_qal	-	-	0	1	0	1	nn	nn	nme	W	1
75818	MT	Numbers	9	4	<FH[	<FT	<F	CC	CCC	qal	infc		unknown	unknown	verb		T		L	nnn	nnn	עשת		infc_qal	-	-	0	1	0	1	nn	nn	nme		0
75866	MT	Numbers	9	6	<FH[	<FT	<F	CC	CCC	qal	infc		unknown	unknown	verb		T		L	nnn	nnn	עשת		infc_qal	-	-	0	1	0	1	nn	nn	nme		0
76008	MT	Numbers	9	13	<FH[	<FWT	<F	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	עשות		infc_qal	-	-	0	1	0	1	nn	nn	nme	W	1
76709	MT	Numbers	10	31	XNH[	XNTNW	XN	CC	CCCCM	qal	infc		unknown	unknown	verb	NW	T			nnnnn	nnnnn	חנתנו		infc_qal	-	-	1	0	0	1	nn	nn	nme		0
78350	MT	Numbers	13	31	<LH[	<LWT	<L	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	עלות		infc_qal	-	-	0	1	0	1	nn	nn	nme	W	1
79282	MT	Numbers	14	44	<LH[	<LWT	<L	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	עלות		infc_qal	-	-	0	1	0	1	nn	nn	nme	W	1
79361	MT	Numbers	15	3	<FH[	<FWT	<F	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	עשות		infc_qal	-	-	0	1	0	1	nn	nn	nme	W	1
80056	MT	Numbers	15	41	HJH[	HJWT	HJ	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	היות		infc_qal	-	-	0	1	0	1	nn	nn	nme	W	1
